point_id,section,requirement,primary_ticket,ticket_title,phase,verification_id,coverage_rule
1004,67. Decision engine authority model,Jev authoritative enough that high-confidence disagreements can alter trajectory.,T26,Goal-oriented completion verification and authority policy,Phase 9 — vertical integration,T26-R1004,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1005,67. Decision engine authority model,Hermes not required to blindly follow every Jev output.,T26,Goal-oriented completion verification and authority policy,Phase 9 — vertical integration,T26-R1005,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1006,67. Decision engine authority model,Hermes overrides explicitly recorded.,T26,Goal-oriented completion verification and authority policy,Phase 9 — vertical integration,T26-R1006,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1007,67. Decision engine authority model,Jev corrections explicitly recorded.,T26,Goal-oriented completion verification and authority policy,Phase 9 — vertical integration,T26-R1007,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1008,67. Decision engine authority model,Staleness can override Jev authority.,T26,Goal-oriented completion verification and authority policy,Phase 9 — vertical integration,T26-R1008,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1009,67. Decision engine authority model,Reversibility can affect Jev authority.,T26,Goal-oriented completion verification and authority policy,Phase 9 — vertical integration,T26-R1009,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1010,67. Decision engine authority model,Consequence can affect Jev authority.,T26,Goal-oriented completion verification and authority policy,Phase 9 — vertical integration,T26-R1010,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1011,67. Decision engine authority model,Confidence can affect Jev authority.,T26,Goal-oriented completion verification and authority policy,Phase 9 — vertical integration,T26-R1011,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1012,67. Decision engine authority model,Precommit mode can temporarily increase Jev authority.,T26,Goal-oriented completion verification and authority policy,Phase 9 — vertical integration,T26-R1012,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1013,67. Decision engine authority model,Shadow mode deliberately reduces Jev authority.,T26,Goal-oriented completion verification and authority policy,Phase 9 — vertical integration,T26-R1013,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1014,67. Decision engine authority model,Correct-next mode gives Jev future-state authority without unsafe retroactive undo.,T26,Goal-oriented completion verification and authority policy,Phase 9 — vertical integration,T26-R1014,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1015,68. Testing scenarios explicitly implied/discussed,Real bug diagnosis task.,T27,Behavioral and adversarial scenario suite,Phase 10 — verification,T27-R1015,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1016,68. Testing scenarios explicitly implied/discussed,Failing-test repair task.,T27,Behavioral and adversarial scenario suite,Phase 10 — verification,T27-R1016,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1017,68. Testing scenarios explicitly implied/discussed,Service-failure diagnosis task.,T27,Behavioral and adversarial scenario suite,Phase 10 — verification,T27-R1017,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1018,68. Testing scenarios explicitly implied/discussed,Multiple-plausible-root-causes task.,T27,Behavioral and adversarial scenario suite,Phase 10 — verification,T27-R1018,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1019,68. Testing scenarios explicitly implied/discussed,Local versus remote-worker routing task.,T27,Behavioral and adversarial scenario suite,Phase 10 — verification,T27-R1019,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1020,68. Testing scenarios explicitly implied/discussed,Retry-versus-replan task.,T27,Behavioral and adversarial scenario suite,Phase 10 — verification,T27-R1020,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1021,68. Testing scenarios explicitly implied/discussed,Premature completion trap.,T27,Behavioral and adversarial scenario suite,Phase 10 — verification,T27-R1021,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1022,68. Testing scenarios explicitly implied/discussed,Repeated failure loop.,T27,Behavioral and adversarial scenario suite,Phase 10 — verification,T27-R1022,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1023,68. Testing scenarios explicitly implied/discussed,High-confidence Hermes/Jev disagreement.,T27,Behavioral and adversarial scenario suite,Phase 10 — verification,T27-R1023,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1024,68. Testing scenarios explicitly implied/discussed,Low-confidence Jev disagreement.,T27,Behavioral and adversarial scenario suite,Phase 10 — verification,T27-R1024,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1025,68. Testing scenarios explicitly implied/discussed,Jev agreement.,T27,Behavioral and adversarial scenario suite,Phase 10 — verification,T27-R1025,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1026,68. Testing scenarios explicitly implied/discussed,Stale Jev response.,T27,Behavioral and adversarial scenario suite,Phase 10 — verification,T27-R1026,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1027,68. Testing scenarios explicitly implied/discussed,State changed before challenge arrives.,T27,Behavioral and adversarial scenario suite,Phase 10 — verification,T27-R1027,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1028,68. Testing scenarios explicitly implied/discussed,Reversible action corrected after challenge.,T27,Behavioral and adversarial scenario suite,Phase 10 — verification,T27-R1028,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1029,68. Testing scenarios explicitly implied/discussed,Irreversible action already completed before challenge.,T27,Behavioral and adversarial scenario suite,Phase 10 — verification,T27-R1029,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1030,68. Testing scenarios explicitly implied/discussed,Precommit consequential action.,T27,Behavioral and adversarial scenario suite,Phase 10 — verification,T27-R1030,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1031,68. Testing scenarios explicitly implied/discussed,Casual chat admission.,T27,Behavioral and adversarial scenario suite,Phase 10 — verification,T27-R1031,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
1032,68. Testing scenarios explicitly implied/discussed,Ordinary explanation admission.,T27,Behavioral and adversarial scenario suite,Phase 10 — verification,T27-R1032,Primary ownership exactly once; verify through declared seam or explicit gated live receipt.
